service_type,age,income,documents_uploaded_count,aadhaar_match,address_match,bank_account_valid,certificate_valid,duplicate_application_flag,hospital_record_match,caste_category_valid,decision_reason,approved
birth_certificate,17,84025,1,1,1,1,1,1,1,1,duplicate_application_detected,0
widow_pension,3,147377,3,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,83,112460,4,1,1,1,1,0,1,1,approved,1
old_age_pension,0,71286,5,1,1,1,0,0,0,1,certificate_expired,0
old_age_pension,23,285993,2,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,41,41257,1,1,1,1,1,0,1,0,approved,1
old_age_pension,59,230311,4,1,1,1,1,0,0,0,age_not_eligible,0
old_age_pension,23,211039,4,1,1,1,1,0,0,1,age_not_eligible,0
birth_certificate,55,41661,4,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,68,248588,4,1,1,1,1,0,1,1,approved,1
old_age_pension,89,92714,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,17,139824,3,1,1,1,1,0,0,1,income_exceeds_limit,0
widow_pension,64,54618,5,1,1,1,1,0,1,1,approved,1
caste_certificate,9,50827,3,1,1,1,1,0,1,0,invalid_caste_subcategory,0
old_age_pension,16,264231,4,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,57,16891,2,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,34,224091,3,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,3,222839,1,1,1,0,1,0,1,1,bank_account_inactive,0
old_age_pension,43,277955,3,1,1,1,1,0,1,0,age_not_eligible,0
birth_certificate,90,217087,1,1,1,1,1,0,1,1,approved,1
caste_certificate,74,159273,4,1,1,1,1,0,1,1,approved,1
residence_certificate,66,103819,2,1,1,1,1,0,1,1,approved,1
old_age_pension,27,93040,4,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,10,17685,2,1,1,1,1,0,1,0,approved,1
widow_pension,2,103793,5,1,1,1,1,0,0,0,approved,1
old_age_pension,2,251100,5,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,24,43399,5,1,1,1,1,0,1,1,approved,1
widow_pension,75,234001,3,1,1,0,1,0,1,1,ifsc_invalid,0
widow_pension,11,39513,4,1,1,1,1,0,1,1,approved,1
caste_certificate,48,280635,1,1,1,0,0,0,1,1,ifsc_invalid,0
caste_certificate,55,218224,1,1,1,1,1,0,1,1,approved,1
caste_certificate,52,260613,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,9,252643,2,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,18,159472,1,1,1,1,1,0,0,1,income_exceeds_limit,0
old_age_pension,46,38197,1,1,1,1,1,0,1,0,age_not_eligible,0
old_age_pension,53,283570,2,1,1,1,0,0,1,0,certificate_expired,0
birth_certificate,6,55777,3,1,0,0,1,0,1,1,address_mismatch_records,0
widow_pension,87,143011,3,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,38,234899,2,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,31,21590,3,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,22,294326,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,49,189270,1,1,1,1,1,0,1,1,approved,1
caste_certificate,18,238196,3,1,1,0,1,0,1,0,bank_account_inactive,0
residence_certificate,66,178541,5,1,1,1,1,0,0,1,approved,1
old_age_pension,24,280918,5,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,24,250921,2,1,1,1,1,0,0,1,suspicious_income_pattern,0
caste_certificate,5,840,5,1,1,1,1,0,1,1,approved,1
widow_pension,14,95461,2,1,1,1,1,0,1,1,approved,1
caste_certificate,62,168356,3,1,1,1,1,0,1,1,approved,1
widow_pension,19,87965,5,1,1,1,1,0,1,1,approved,1
birth_certificate,42,173809,1,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,87,79676,2,1,1,1,1,1,1,1,duplicate_application_detected,0
widow_pension,66,74031,5,1,1,0,1,0,1,0,bank_account_inactive,0
caste_certificate,3,173030,5,1,1,1,1,0,1,1,approved,1
birth_certificate,5,161322,3,1,1,1,1,0,1,1,approved,1
caste_certificate,58,81138,2,1,1,1,1,0,1,1,approved,1
widow_pension,51,131079,1,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,18,152678,1,1,1,1,1,0,1,1,approved,1
birth_certificate,25,179520,4,1,1,0,1,0,1,1,ifsc_invalid,0
birth_certificate,47,170384,5,1,1,1,1,0,0,1,hospital_record_not_found,0
residence_certificate,88,155451,2,0,0,1,1,1,1,1,duplicate_application_detected,0
widow_pension,54,142988,4,1,0,0,1,0,0,0,address_mismatch_records,0
residence_certificate,88,181644,1,1,1,1,1,0,1,1,approved,1
birth_certificate,58,281502,1,1,1,1,1,0,0,1,hospital_record_not_found,0
residence_certificate,73,253461,2,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,37,299517,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,83,84831,2,1,1,1,1,0,1,1,approved,1
old_age_pension,4,66814,3,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,41,50261,4,1,1,1,1,0,1,1,approved,1
birth_certificate,34,200898,2,1,1,1,1,0,1,1,approved,1
widow_pension,68,108456,4,1,1,0,1,0,0,1,bank_account_inactive,0
caste_certificate,2,220188,5,1,1,1,1,0,1,1,approved,1
widow_pension,40,42664,5,1,1,0,1,0,1,1,ifsc_invalid,0
residence_certificate,31,37443,1,1,1,1,1,0,1,1,approved,1
old_age_pension,35,100305,2,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,29,195381,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,38,3476,1,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,92,29022,2,1,1,1,1,0,1,1,approved,1
caste_certificate,89,124769,5,1,1,1,1,0,1,1,approved,1
residence_certificate,88,206992,1,1,1,1,1,0,1,1,approved,1
old_age_pension,59,200435,4,1,1,1,1,0,0,1,age_not_eligible,0
birth_certificate,55,10584,4,1,1,0,1,0,1,1,bank_account_inactive,0
residence_certificate,75,205315,5,1,1,1,1,0,1,0,approved,1
caste_certificate,81,264251,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,57,14694,1,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,25,281339,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,78,143323,5,1,1,1,1,0,0,1,approved,1
birth_certificate,4,224677,4,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,55,27585,4,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,32,227891,2,1,1,1,1,0,0,1,hospital_record_not_found,0
old_age_pension,8,139714,1,1,1,0,1,1,1,1,duplicate_application_detected,0
widow_pension,31,135836,2,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,76,127899,3,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,27,112571,4,1,1,1,1,0,1,1,approved,1
old_age_pension,22,116325,4,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,87,31322,3,0,1,1,1,0,1,0,aadhaar_name_mismatch,0
widow_pension,94,76550,4,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,68,58772,5,1,0,1,1,0,1,0,address_mismatch_records,0
caste_certificate,61,102605,5,1,1,1,1,0,1,1,approved,1
birth_certificate,47,274547,2,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,65,116779,1,1,1,1,1,0,1,1,approved,1
widow_pension,61,109154,5,1,1,1,1,0,1,1,approved,1
old_age_pension,93,81117,5,0,0,0,0,0,1,1,aadhaar_name_mismatch,0
old_age_pension,68,244168,2,1,1,1,1,0,1,1,approved,1
old_age_pension,55,119876,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,73,220558,3,1,1,1,1,0,1,1,approved,1
birth_certificate,35,76925,5,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,35,269435,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,55,225442,1,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,6,172042,5,1,1,0,1,0,1,1,ifsc_invalid,0
old_age_pension,92,81700,4,1,1,1,1,0,1,1,approved,1
old_age_pension,31,267847,3,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,90,150897,1,1,1,1,1,0,0,1,approved,1
residence_certificate,0,282254,3,1,1,1,1,0,0,1,suspicious_income_pattern,0
birth_certificate,57,110636,1,1,1,1,1,0,1,0,approved,1
birth_certificate,19,94999,5,1,1,1,1,0,1,1,approved,1
birth_certificate,33,67352,5,1,1,1,1,0,1,1,approved,1
widow_pension,50,151902,3,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,35,180350,2,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,25,225161,3,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,86,78070,1,1,1,1,1,0,1,1,approved,1
widow_pension,32,299441,2,1,0,1,0,0,1,1,address_mismatch_records,0
birth_certificate,0,230912,3,1,1,1,1,0,1,1,approved,1
birth_certificate,66,223337,2,1,1,1,1,0,1,1,approved,1
old_age_pension,49,194441,2,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,34,283353,5,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,34,87084,5,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,58,280849,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,76,211770,2,1,1,1,1,0,1,1,approved,1
residence_certificate,12,128440,4,1,1,1,1,0,1,1,approved,1
caste_certificate,21,75675,4,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,55,27472,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,4,114850,3,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,80,203769,4,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,42,69016,4,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,73,80705,4,1,1,1,1,0,1,1,approved,1
birth_certificate,54,32098,4,1,1,1,1,0,1,1,approved,1
widow_pension,90,234040,2,1,1,1,1,0,1,0,income_exceeds_limit,0
old_age_pension,14,53589,3,1,1,1,0,0,0,1,certificate_expired,0
residence_certificate,41,200913,1,1,1,1,1,0,1,1,approved,1
caste_certificate,8,245076,1,1,1,1,1,0,0,0,invalid_caste_subcategory,0
residence_certificate,70,72304,1,1,1,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,56,208633,4,1,1,1,1,0,1,1,approved,1
residence_certificate,9,193652,5,1,0,1,1,0,0,1,address_mismatch_records,0
widow_pension,63,9902,3,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
widow_pension,40,188484,3,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,12,290344,4,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,15,208544,2,1,1,1,1,0,1,1,approved,1
birth_certificate,71,290045,3,1,1,0,1,0,1,1,bank_account_inactive,0
old_age_pension,59,224747,4,1,0,1,0,0,0,1,address_mismatch_records,0
old_age_pension,30,126035,5,1,1,1,1,0,0,1,age_not_eligible,0
birth_certificate,54,9033,4,1,1,1,1,0,1,1,approved,1
old_age_pension,91,131229,5,1,1,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,70,294003,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,33,5499,1,1,1,1,1,0,0,1,approved,1
old_age_pension,3,218306,1,1,0,1,1,0,0,1,address_mismatch_records,0
caste_certificate,54,292647,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,89,111646,1,1,1,1,1,0,1,0,approved,1
old_age_pension,65,192606,4,1,1,1,1,0,0,1,approved,1
caste_certificate,58,289801,2,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,40,269167,2,1,1,1,0,0,0,1,certificate_expired,0
residence_certificate,65,255700,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,89,263338,4,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
widow_pension,46,168916,1,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,26,288717,2,1,1,1,1,0,0,1,age_not_eligible,0
residence_certificate,78,211080,2,1,1,1,1,0,1,0,approved,1
residence_certificate,20,214026,3,1,1,1,1,0,1,1,approved,1
birth_certificate,90,275588,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,10,223802,2,1,1,1,1,0,1,1,approved,1
old_age_pension,86,120224,1,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,21,225362,1,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,22,115502,2,1,1,1,1,0,0,1,approved,1
birth_certificate,64,14623,5,1,1,1,1,0,1,0,approved,1
old_age_pension,58,101032,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,75,120072,5,0,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,88,12682,3,1,1,1,1,0,1,1,approved,1
birth_certificate,69,234123,4,1,1,1,1,0,1,1,approved,1
old_age_pension,27,87179,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,24,274045,4,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
caste_certificate,81,190049,4,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
widow_pension,0,129144,1,1,1,1,1,0,0,1,income_exceeds_limit,0
birth_certificate,31,215730,4,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,28,255864,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,19,133917,3,1,1,1,1,0,1,1,approved,1
caste_certificate,45,74152,1,1,1,1,1,1,1,1,duplicate_application_detected,0
widow_pension,76,204674,2,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,56,192097,3,1,1,1,1,0,0,1,income_exceeds_limit,0
caste_certificate,11,95920,5,1,1,1,1,0,1,1,approved,1
widow_pension,71,85942,4,1,1,0,1,0,1,1,ifsc_invalid,0
old_age_pension,38,114335,1,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,7,208590,2,1,1,0,1,0,1,1,ifsc_invalid,0
birth_certificate,81,266105,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,84,59186,3,1,1,0,1,0,1,1,bank_account_inactive,0
old_age_pension,27,182630,1,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,30,233776,1,1,0,1,1,0,0,1,address_mismatch_records,0
residence_certificate,14,173128,1,1,1,1,1,0,1,1,approved,1
old_age_pension,59,107737,2,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,38,168894,5,1,1,1,1,0,0,1,approved,1
widow_pension,86,196117,4,1,1,1,1,0,1,0,income_exceeds_limit,0
caste_certificate,79,8869,1,1,1,1,1,0,1,1,approved,1
caste_certificate,87,125789,5,1,1,1,1,0,0,1,approved,1
birth_certificate,20,82441,4,1,1,0,1,0,1,1,ifsc_invalid,0
widow_pension,7,38783,5,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,41,91544,1,1,1,1,1,0,1,1,approved,1
birth_certificate,58,51667,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,80,139850,3,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,78,278322,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,77,86305,3,1,1,1,1,0,1,1,approved,1
residence_certificate,19,64527,3,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,60,235576,4,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
widow_pension,10,69427,3,1,1,1,1,0,1,1,approved,1
caste_certificate,31,101275,3,1,1,1,1,0,1,1,approved,1
old_age_pension,3,229705,3,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,28,59607,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,4,40648,5,1,1,1,1,0,1,1,approved,1
widow_pension,75,258313,5,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,38,293470,2,1,1,0,1,0,1,1,ifsc_invalid,0
residence_certificate,22,151779,5,1,1,1,1,0,1,1,approved,1
caste_certificate,15,19720,2,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,49,145564,2,1,1,1,1,0,0,1,income_exceeds_limit,0
old_age_pension,10,139304,4,1,1,1,1,0,0,1,age_not_eligible,0
birth_certificate,71,188133,2,1,1,1,1,0,1,1,approved,1
widow_pension,47,249197,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,33,243200,5,1,1,1,1,0,0,0,approved,1
old_age_pension,20,77937,5,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,62,108223,1,1,1,1,1,0,1,1,approved,1
old_age_pension,16,6777,1,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,33,123542,4,1,1,0,1,0,1,0,bank_account_inactive,0
residence_certificate,50,79070,1,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,66,287333,5,1,1,0,1,0,1,1,ifsc_invalid,0
old_age_pension,23,45976,3,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,21,88409,3,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,9,24607,1,1,1,1,1,0,1,1,approved,1
birth_certificate,4,142490,5,1,1,1,1,0,1,1,approved,1
caste_certificate,30,99591,3,1,0,0,1,0,1,1,address_mismatch_records,0
caste_certificate,23,64376,4,1,1,1,0,0,0,1,certificate_expired,0
birth_certificate,10,21122,3,1,1,1,1,0,1,1,approved,1
widow_pension,50,250411,3,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,47,250549,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,77,186885,2,1,1,1,1,0,1,0,invalid_caste_subcategory,0
residence_certificate,3,196933,5,1,1,1,1,0,1,1,approved,1
residence_certificate,7,12286,1,1,1,1,1,0,0,1,approved,1
old_age_pension,6,101808,2,1,1,1,1,0,1,0,age_not_eligible,0
residence_certificate,31,146104,1,1,1,1,1,1,1,0,duplicate_application_detected,0
caste_certificate,85,225240,4,1,1,1,1,0,1,1,approved,1
residence_certificate,21,255548,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,89,279884,2,0,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,35,287784,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,28,75177,3,1,1,0,1,0,1,1,ifsc_invalid,0
caste_certificate,67,271651,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,94,77901,4,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,85,226928,2,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,60,147283,2,1,1,1,1,0,1,1,approved,1
widow_pension,52,62861,3,1,1,1,1,0,1,0,approved,1
old_age_pension,71,247974,3,1,1,1,1,0,1,1,approved,1
old_age_pension,84,112223,2,1,1,1,1,0,1,1,approved,1
old_age_pension,14,75035,1,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,47,187692,5,1,1,1,1,0,1,1,approved,1
old_age_pension,53,91409,5,1,1,1,1,0,1,0,age_not_eligible,0
caste_certificate,67,190693,3,1,1,1,0,0,1,0,certificate_expired,0
residence_certificate,68,200198,5,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,63,7147,5,1,1,1,1,0,0,1,approved,1
residence_certificate,65,242209,4,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,49,279194,2,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,71,280618,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,46,294746,2,0,1,1,1,0,0,0,aadhaar_name_mismatch,0
birth_certificate,67,178237,3,1,1,1,1,0,1,1,approved,1
caste_certificate,12,257395,4,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,13,195155,5,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,8,59510,4,1,1,0,1,0,1,1,bank_account_inactive,0
widow_pension,27,130062,3,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,37,272304,1,1,1,1,1,0,0,1,suspicious_income_pattern,0
old_age_pension,11,267094,3,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,91,291626,2,1,0,1,0,0,1,1,address_mismatch_records,0
widow_pension,12,117381,1,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,20,102705,1,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,54,273453,4,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,37,112485,1,1,1,1,1,0,0,0,hospital_record_not_found,0
caste_certificate,51,46064,2,1,1,1,1,0,1,1,approved,1
old_age_pension,25,99191,2,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,88,51485,2,1,1,1,1,0,0,1,approved,1
widow_pension,21,17820,3,1,1,0,0,0,0,1,bank_account_inactive,0
birth_certificate,50,241368,4,1,1,1,1,0,1,1,approved,1
residence_certificate,71,118494,3,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,36,257422,5,1,1,1,1,0,1,0,income_exceeds_limit,0
caste_certificate,44,196487,2,1,1,1,1,0,1,1,approved,1
residence_certificate,85,196583,4,1,1,1,1,0,0,0,approved,1
widow_pension,76,88137,2,1,1,1,1,0,1,1,approved,1
birth_certificate,36,112813,1,1,1,1,1,0,1,1,approved,1
widow_pension,13,193102,4,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,17,187753,4,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,6,175955,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,73,126494,3,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,59,67955,3,1,1,1,1,0,1,1,approved,1
birth_certificate,57,213325,2,1,1,1,1,0,1,1,approved,1
birth_certificate,93,185549,2,1,1,0,1,0,1,1,bank_account_inactive,0
birth_certificate,54,27661,1,1,1,1,1,0,0,1,hospital_record_not_found,0
widow_pension,33,11816,1,1,1,1,1,0,1,1,approved,1
old_age_pension,44,117508,4,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,2,192462,1,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,39,285440,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,75,182022,4,1,1,1,1,0,0,1,approved,1
widow_pension,52,222987,3,1,1,1,0,0,0,1,certificate_expired,0
widow_pension,30,127764,1,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,22,130763,1,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,71,208931,1,1,1,1,1,0,1,1,approved,1
residence_certificate,64,283168,2,1,1,1,1,0,0,1,suspicious_income_pattern,0
widow_pension,54,55600,2,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,78,160456,5,1,0,0,1,0,1,1,address_mismatch_records,0
caste_certificate,91,3130,5,1,1,1,1,0,1,1,approved,1
widow_pension,11,218518,1,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,0,98019,2,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,10,241438,1,1,1,0,1,0,1,1,bank_account_inactive,0
residence_certificate,50,112600,5,1,0,0,1,0,1,1,address_mismatch_records,0
residence_certificate,65,4579,4,1,1,1,1,0,1,1,approved,1
birth_certificate,44,200642,2,1,0,1,1,0,0,1,address_mismatch_records,0
birth_certificate,71,90164,1,1,1,1,1,0,0,1,hospital_record_not_found,0
old_age_pension,30,88951,4,0,0,1,1,0,1,0,aadhaar_name_mismatch,0
old_age_pension,84,272531,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,52,266520,3,1,1,1,1,0,0,1,suspicious_income_pattern,0
caste_certificate,44,258397,4,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,66,133810,1,1,1,1,1,0,1,1,approved,1
birth_certificate,88,289684,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,40,254333,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,27,60591,5,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,61,36602,4,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,91,179765,5,1,1,1,1,0,1,0,approved,1
widow_pension,1,118114,5,1,1,1,1,0,1,1,approved,1
birth_certificate,71,270735,4,1,1,1,1,1,0,1,duplicate_application_detected,0
birth_certificate,64,190294,5,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,20,271562,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,14,132747,1,1,0,1,0,0,1,0,address_mismatch_records,0
caste_certificate,54,65732,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,7,276838,5,1,1,1,1,0,0,1,income_exceeds_limit,0
residence_certificate,85,22327,3,1,0,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,19,142824,4,1,1,1,0,0,1,0,certificate_expired,0
widow_pension,76,130347,5,1,1,1,1,0,1,0,income_exceeds_limit,0
caste_certificate,63,25765,4,1,1,1,1,0,1,1,approved,1
old_age_pension,89,3605,3,1,1,1,1,0,0,1,approved,1
widow_pension,38,207952,1,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,6,22036,5,1,1,1,1,0,0,1,approved,1
